Tarih,Omerli,Darlik,Elmali,Terkos,Buyukcekmece,Sazlidere,Alibey,Kazandere,Pabucdere,Istrancalar,Istanbul_Daily_Consumption
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979757.0
2019-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2932261.0
2019-07-14,9.88,7.73,0.46,4.15,4.0,3.5,3.5,4.5,1.94,4.0,2823028.0
2019-07-15,4.5,7.96,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2878735.0
2019-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020117.0
2019-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008709.0
2019-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079996.0
2019-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3129270.0
2019-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3151803.0
2019-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3059602.0
2019-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3150873.0
2019-07-23,2.0,1.0,1.0,2.5,0.0,1.0,0.0,2.3,3.1,15.02,3141878.0
2019-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,13.0,3004347.0
2019-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3091659.0
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103127.0
2019-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3069814.0
2019-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3055808.0
2019-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3174609.0
2019-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3204612.0
2019-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3099507.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,3143742.0
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3171689.0
2019-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229516.0
2019-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3091099.0
2019-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098429.0
2019-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3126875.0
2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3177421.0
2019-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157999.0
2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3118410.0
2019-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233623.0
2019-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2941009.0
2019-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841573.0
2019-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2902081.0
2019-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3035601.0
2019-08-15,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,3006265.0
2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849783.0
2019-08-17,34.93,10.45,1.5,1.61,2.32,5.67,6.5,3.1,4.9,5.65,2719290.0
2019-08-18,0.0,10.58,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838053.0
2019-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2908838.0
2019-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2926254.0
2019-08-21,20.08,10.53,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2899981.0
2019-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3032593.0
2019-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072200.0
2019-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3087196.0
2019-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3110625.0
2019-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3139967.0
2019-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3163209.0
2019-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140419.0
2019-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3105824.0
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3107470.0
2019-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2961005.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3060858.0
2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3162836.0
2019-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3164767.0
2019-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3129761.0
2019-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042917.0
2019-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3143142.0
2019-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108832.0
2019-09-08,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,3143233.0
2019-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3174319.0
2019-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3147455.0
2019-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144945.0
2019-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3147661.0
2019-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3097771.0
2019-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3158965.0
2019-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124998.0
2019-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3167588.0
2019-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086045.0
2019-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3154979.0
2019-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3051775.0
2019-09-20,24.5,24.7,17.2,21.2,11.45,13.5,15.2,9.15,8.1,14.33,2922545.0
2019-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3006817.0
2019-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3062847.0
2019-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999035.0
2019-09-24,1.2,0.65,1.15,11.75,3.4,2.7,1.95,18.3,17.2,15.01,2969315.0
2019-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2730021.0
2019-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2894657.0
2019-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2932104.0
2019-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2955252.0
2019-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3083271.0
2019-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3018293.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2973362.0
2019-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3049790.0
2019-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3036858.0
2019-10-04,15.0,3.3,0.55,0.0,9.6,0.7,0.0,28.8,28.1,27.5,2985553.0
2019-10-05,6.83,6.01,4.2,6.9,13.0,7.8,5.5,6.1,5.4,8.7,2931184.0
2019-10-06,0.0,3.4,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,2940516.0
2019-10-07,3.78,2.5,2.4,3.56,6.5,0.0,0.0,2.85,2.47,2.75,2946795.0
2019-10-08,10.98,27.41,8.45,8.1,9.5,8.8,7.58,14.1,14.7,6.7,2791642.0
2019-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2884119.0
2019-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851807.0
2019-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750600.0
2019-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2884991.0
2019-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3012203.0
2019-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880585.0
2019-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2815052.0
2019-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2933128.0
2019-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2933490.0
2019-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2904492.0
2019-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2937309.0
2019-10-20,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3057081.0
2019-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2929604.0
2019-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2856692.0
2019-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2882316.0
2019-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934193.0
2019-10-25,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,2959306.0
2019-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927559.0
2019-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2923235.0
2019-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2834023.0
2019-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930083.0
2019-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.7,1.77,2857449.0
2019-10-31,19.63,32.1,27.2,18.5,12.5,17.5,15.8,39.8,37.0,45.25,2843994.0
2019-11-01,4.28,10.93,6.25,14.7,7.2,11.2,5.24,16.8,14.54,21.7,2797443.0
2019-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916372.0
2019-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2957082.0
2019-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2888436.0
2019-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2794837.0
2019-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2951468.0
2019-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916641.0
2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2892388.0
2019-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927149.0
2019-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015201.0
2019-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2914383.0
2019-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849875.0
2019-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2914111.0
2019-11-14,1.13,1.1,0.43,0.0,0.8,0.0,0.0,0.7,0.6,1.8,2871785.0
2019-11-15,1.35,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2882592.0
2019-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2931756.0
2019-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2870538.0
2019-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912498.0
2019-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2837666.0
2019-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2895224.0
2019-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2843957.0
2019-11-22,0.0,0.0,0.39,3.95,1.5,1.9,0.0,2.7,2.3,4.5,2865431.0
2019-11-23,1.73,2.7,2.1,0.0,0.0,0.0,0.0,15.4,11.4,8.4,2890843.0
2019-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2991825.0
2019-11-25,1.5,1.64,1.7,1.48,2.1,1.4,0.6,42.0,35.1,29.9,2847814.0
2019-11-26,5.05,10.51,11.0,13.77,1.03,18.31,4.5,12.0,16.2,36.0,2909230.0
2019-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,2762677.0
2019-11-28,0.0,0.0,0.0,0.0,0.0,0.4,0.0,6.5,9.3,1.7,2909563.0
2019-11-29,2.33,6.51,7.1,8.32,3.9,9.2,6.5,1.2,2.4,6.0,2786475.0
2019-11-30,1.35,14.9,0.41,0.48,0.57,0.1,0.1,2.8,2.88,2.3,2876477.0
2019-12-01,1.4,20.7,0.37,7.18,0.4,2.0,3.72,1.2,1.0,1.5,2955375.0
2019-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2915633.0
2019-12-03,13.0,14.2,12.0,12.49,4.3,5.0,5.99,21.6,17.0,21.0,2864851.0
2019-12-04,9.25,9.51,7.3,1.37,2.1,5.01,3.31,2.23,3.92,1.61,2765314.0
2019-12-05,1.1,2.34,1.3,1.11,0.0,0.5,0.91,0.0,0.0,1.2,2788531.0
2019-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2827186.0
2019-12-07,4.21,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2856031.0
2019-12-08,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2931442.0
2019-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2828803.0
2019-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2829706.0
2019-12-11,0.0,0.0,0.0,0.0,1.2,0.0,4.04,0.8,0.0,1.8,2807000.0
2019-12-12,10.43,26.0,0.0,1.49,0.0,1.81,0.0,0.0,0.0,1.0,2762974.0
2019-12-13,5.45,6.18,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,2812481.0
2019-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922859.0
2019-12-15,4.48,6.0,1.0,1.6,1.6,2.21,4.57,1.1,1.21,1.7,2900399.0
2019-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2853290.0
2019-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809083.0
2019-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814658.0
2019-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916389.0
2019-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851486.0
2019-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840650.0
2019-12-22,1.53,6.0,1.0,2.03,1.2,1.41,4.05,1.7,1.3,2.5,2874212.0
2019-12-23,1.53,6.18,2.0,2.5,4.0,2.62,7.0,1.9,1.9,2.5,2767648.0
2019-12-24,8.2,10.15,5.0,1.0,0.7,0.5,6.04,0.5,0.5,1.0,2831965.0
2019-12-25,3.37,2.3,1.2,0.4,0.4,0.3,0.6,1.5,1.5,1.2,2740235.0
2019-12-26,7.98,5.87,5.32,0.21,0.31,3.39,3.4,0.0,0.0,0.86,2711689.0
2019-12-27,6.28,4.38,4.13,6.27,2.78,2.38,4.25,0.0,0.0,4.84,2722022.0
2019-12-28,25.5,31.55,42.66,31.59,15.66,24.82,26.03,13.88,9.44,18.25,2732332.0
2019-12-29,26.8,28.32,28.28,15.77,14.38,18.8,31.57,4.71,4.4,13.25,2833669.0
2019-12-30,26.5,40.28,21.37,3.21,10.5,11.86,18.65,4.96,9.57,4.5,2714044.0
2019-12-31,0.0,1.62,0.45,0.0,0.0,0.0,0.46,0.0,0.0,0.0,2733891.0
2020-01-01,9.5,7.6,0.45,4.01,1.6,3.6,3.84,1.6,2.2,3.85,2719952.0
2020-01-02,15.3,12.34,25.8,0.95,11.39,7.8,52.54,2.0,2.1,1.53,2703835.0
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,2759535.0
2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774012.0
2020-01-05,8.0,12.34,57.09,9.01,22.14,19.52,57.6,6.45,8.0,12.0,2820254.0
2020-01-06,123.53,82.69,78.56,23.25,61.87,54.8,62.88,14.99,22.03,15.0,2656736.0
2020-01-07,47.82,48.52,59.45,19.99,26.86,19.87,57.38,6.98,6.46,7.92,2613017.0
2020-01-08,0.4,1.87,3.95,13.98,8.67,3.3,6.61,0.8,0.5,0.9,2685982.0
2020-01-09,0.4,0.38,3.5,0.0,0.0,0.0,1.46,0.0,0.0,0.0,2795608.0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.5,0.71,2794966.0
2020-01-11,0.0,0.26,0.81,1.75,0.2,0.0,0.34,1.64,1.8,0.5,2801144.0
2020-01-12,0.6,0.62,1.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,2819734.0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849197.0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2649910.0
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762373.0
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2754514.0
2020-01-17,3.3,1.5,2.32,3.01,3.02,3.0,4.8,0.48,0.3,0.5,2734304.0
2020-01-18,1.35,2.87,1.44,0.45,0.56,1.0,0.47,0.73,0.46,1.1,2693227.0
2020-01-19,18.8,7.36,13.61,2.45,5.24,4.47,5.22,6.1,7.74,9.57,2815659.0
2020-01-20,11.03,6.37,3.96,10.47,3.78,1.6,4.46,1.43,1.48,1.0,2711701.0
2020-01-21,0.5,1.37,1.26,0.0,0.0,0.0,0.21,0.0,0.0,0.54,2510317.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816423.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2748310.0
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2746780.0
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2747211.0
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2811780.0
2020-01-27,3.03,1.0,5.18,7.52,15.48,6.65,6.62,11.0,14.05,10.0,2689024.0
2020-01-28,0.35,0.63,0.35,0.7,1.9,0.4,2.13,0.35,0.4,0.5,2609600.0
2020-01-29,25.55,18.9,17.93,14.04,19.24,13.7,15.39,2.5,3.9,10.2,2768662.0
2020-01-30,2.3,2.38,2.01,2.7,1.4,0.7,0.35,0.7,0.5,2.0,2659881.0
2020-01-31,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744852.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2723608.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2847067.0
2020-02-03,3.1,3.4,3.57,2.5,0.4,0.96,2.0,0.0,0.0,0.5,2763567.0
2020-02-04,2.05,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,2742227.0
2020-02-05,22.55,16.22,21.26,25.31,23.72,22.55,21.47,25.84,25.03,28.06,2610813.0
2020-02-06,6.03,7.73,2.24,1.2,0.22,0.0,0.54,0.0,0.0,0.0,2679907.0
2020-02-07,9.03,6.2,6.31,5.46,2.3,4.5,4.0,1.3,2.9,2.0,2649806.0
2020-02-08,2.1,0.88,0.57,0.45,1.01,0.42,0.63,3.34,2.45,1.8,2692828.0
2020-02-09,0.0,0.0,0.0,0.0,0.24,0.0,0.0,2.59,1.08,3.01,2780515.0
2020-02-10,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2731860.0
2020-02-11,10.0,8.36,8.45,10.73,10.24,7.68,6.25,2.5,1.6,1.95,2681823.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2732975.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799189.0
2020-02-14,0.0,0.25,1.44,0.0,0.0,0.0,1.13,0.0,0.0,0.25,2764677.0
2020-02-15,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742557.0
2020-02-16,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2854655.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2830170.0
2020-02-18,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683047.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2783110.0
2020-02-20,13.53,16.84,13.14,10.22,5.54,3.06,5.75,4.58,5.92,6.7,2749792.0
2020-02-21,6.28,1.75,0.44,0.0,5.51,0.0,1.45,0.98,0.0,0.74,2691377.0
2020-02-22,0.0,0.0,0.0,0.0,0.3,0.0,0.26,2.0,1.0,2.7,2827153.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2869592.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851382.0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2791846.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2766933.0
2020-02-27,12.75,8.48,10.56,14.78,11.0,8.55,3.99,14.62,10.13,11.0,2815490.0
2020-02-28,2.83,0.13,5.76,10.03,8.18,1.31,4.54,7.06,9.18,12.1,2782336.0
2020-02-29,3.53,1.75,4.01,14.99,10.24,11.16,4.75,1.24,0.96,2.5,2780471.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2917897.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2883445.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764585.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2805134.0
2020-03-05,3.03,2.25,2.35,1.0,5.96,1.62,0.9,1.55,1.68,1.7,2810739.0
2020-03-06,1.58,1.7,0.78,0.0,0.6,1.63,0.0,0.0,0.0,0.0,2825305.0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849795.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2959916.0
2020-03-09,1.83,0.75,1.27,0.0,2.01,0.17,1.4,0.0,0.0,0.13,2884098.0
2020-03-10,3.28,4.44,2.13,2.51,2.26,2.44,0.92,1.8,1.9,2.1,2688161.0
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2870737.0
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2919316.0
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2903901.0
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.2,2849216.0
2020-03-15,12.28,16.22,13.87,15.04,5.8,9.32,6.49,9.18,12.62,11.48,2885639.0
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2796964.0
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886699.0
2020-03-18,7.28,8.23,2.94,4.47,2.11,0.53,2.31,0.4,0.52,0.3,2910482.0
2020-03-19,3.28,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2884175.0
2020-03-20,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2919164.0
2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2940686.0
2020-03-22,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2925631.0
2020-03-23,0.3,0.25,0.46,1.75,0.12,0.4,0.62,6.6,8.57,7.5,2807702.0
2020-03-24,1.8,3.38,1.26,4.71,3.36,3.45,1.64,2.11,2.64,2.08,2833305.0
2020-03-25,0.0,0.38,1.6,2.71,0.37,0.04,0.45,0.48,0.33,1.4,2783199.0
2020-03-26,0.4,0.0,1.45,0.45,0.0,0.4,0.26,0.0,0.0,0.4,2818495.0
2020-03-27,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2867095.0
2020-03-28,19.0,8.37,16.96,8.73,18.54,9.69,8.13,3.09,2.76,2.51,2768665.0
2020-03-29,17.28,12.11,13.2,7.48,6.34,4.0,5.14,0.84,0.44,1.8,2764714.0
